aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,upr_pathway,alt_name,y_offset,y_pos,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd8_memory,72,bortezomib,dmso,163,NFYB,0.0417274889670314,-0.610341681018044,-0.0433579174513707,0.394549682503005,0.607089429560653,-1,dn,ATF6/PERK ,,2,59,32,34,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,NFYC,0.0266626020187305,-0.252603196298149,-0.0563733628761909,0.605169377004933,0.767000350454342,-1,dn,ATF6/PERK ,,2,58,31,33,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PARN,0.0998057785511677,0.415691941764369,0.151844954854846,0.12193382310705,0.300965536542394,1,up,PERK regulates gene expression,,3,64,36,39,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PDIA5,0.0969542376597742,-1.35245357313793,-0.053620785960157,0.0469094770060682,0.158561934336362,-1,dn,IRE1alpha activates chaperones,,0,22,11,11,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PDIA6,-0.0532023142841657,-0.511305012599781,-0.151690209059881,0.10530356564803,0.274255215665621,-1,dn,IRE1alpha activates chaperones,,0,21,10,10,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,SERP1,0.03649107772116,0.144586054421701,0.0627081640870469,0.701895248448338,0.828070685767107,1,up,IRE1alpha activates chaperones,,0,16,9,9,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,SRPRA,0.00365693989736356,0.014157912025697,0.00413280353525247,0.996788202052456,0.997963605322574,1,up,IRE1alpha activates chaperones,,0,13,8,8,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,SRPRB,0.0122505264713976,-0.324573716175205,-0.0548373010273188,0.557554351887691,0.733279717344155,-1,dn,IRE1alpha activates chaperones,,0,12,7,7,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,SSR1,0.00939383184391022,-0.760912936786108,-0.205536263201478,0.0141947229773465,0.0670546865526978,-1,dn,IRE1alpha activates chaperones,,0,11,6,6,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,SYVN1,0.0742412008556819,0.914690770757322,0.060279843657175,0.168556530792257,0.366277531470549,1,up,IRE1alpha activates chaperones,,0,9,5,5,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TLN1,-0.0538711589222222,0.373895222903681,0.101398801429477,0.211796451277483,0.422442641494464,1,up,IRE1alpha activates chaperones,,0,7,4,4,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TPP1,0.119359510720163,0.776792676678159,0.13650902312841,0.0191140482694252,0.0836677898714702,1,up,IRE1alpha activates chaperones,,0,6,3,3,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TSPYL2,0.0326919647855399,-0.223376582283819,-0.0224116375073812,0.780311574478048,0.878858386409834,-1,dn,IRE1alpha activates chaperones,,0,5,2,2,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,XBP1,-0.0632657816921996,-1.12581236583062,-0.375614719488935,1.79339078444213e-05,0.000275850997140063,-1,dn,Key regulators,,4,90,52,56,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ZBTB17,-0.0217434893724313,0.214671462940037,0.01749745916185,0.873107288490183,0.930099451023145,1,up,IRE1alpha activates chaperones,,0,1,1,1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_naive,72,bortezomib,dmso,451,ACADVL,0.171114607542116,2.02697061655215,0.424061950977706,3.74058376558537e-27,1.20417511542652e-25,1,up,IRE1alpha activates chaperones,,0,50,27,27,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ADD1,0.102859680502885,0.468428528891116,0.204399869223915,8.27434159981865e-05,0.000341779425168765,1,up,IRE1alpha activates chaperones,,0,49,26,26,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ARFGAP1,0.0389830588648699,0.264039272018947,0.0199881196041593,0.40191961160597,0.474642925141985,1,up,IRE1alpha activates chaperones,,0,48,25,25,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ATF3,0.192909518946129,1.93869743809751,0.125042184442103,2.08376862350336e-08,1.56559559536639e-07,1,up,PERK regulates gene expression,,3,87,51,54,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ATF4,0.148709386412277,0.655528493530482,0.238096543984221,1.13870847352223e-08,8.89529952632301e-08,1,up,ATF6/PERK ,,2,62,35,37,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ATF6,0.246276274760624,0.794668407173972,0.450859571469641,2.17808265039341e-15,3.31141775721996e-14,1,up,Key regulators,,4,94,56,60,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ATP6V0D1,0.0986416024157057,0.539183372810935,0.0857379318146326,0.00580517760353755,0.0148511415728509,1,up,IRE1alpha activates chaperones,,0,47,24,24,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CALR,-0.0535269750534497,-0.645437178214316,-0.256485150294537,1.41390332317822e-05,6.91360511430819e-05,-1,dn,ATF6 (ATF6-alpha) activates chaperones,,1,56,30,31,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CEBPB,0.12888114958795,0.646350242319855,0.162526563957906,1.07930718580236e-05,5.42411822376009e-05,1,up,PERK regulates gene expression,,3,85,50,53,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CEBPG,0.115397185998788,1.00144497525369,0.142571735012969,2.17388152328667e-06,1.2321386127601e-05,1,up,PERK regulates gene expression,,3,84,49,52,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CTDSP2,0.0723963518970836,-0.215001290441307,-0.0185480153835428,0.0755766936733047,0.125236631428598,-1,dn,IRE1alpha activates chaperones,,0,44,23,23,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CXCL8,NA,3.74509173761524,1.2,8.82901667738115e-09,7.01709486858298e-08,1,up,PERK regulates gene expression,,3,83,48,51,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,DCP2,0.0592880319369816,0.217442658442409,0.093958368921855,0.105157819565824,0.162633778698788,1,up,PERK regulates gene expression,,3,82,47,50,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,DDIT3,0.200870574263024,1.61250936319451,0.266885821096302,2.4803071494897e-15,3.75401471356846e-14,1,up,ATF6/PERK ,CHOP,2,61,34,36,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,DNAJB11,0.133235508043458,0.226691288983105,0.084621494885123,5.70403950412277e-05,0.000244659750375982,1,up,IRE1alpha activates chaperones,,0,39,21,21,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,DNAJC3,0.0922824202269759,0.490767234006134,0.217956897371127,0.000169432179545272,0.000651928326740337,1,up,IRE1alpha activates chaperones,,0,37,20,20,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EDEM1,0.0351974203809392,-0.154090196697052,-0.0260298572472578,0.474464331497211,0.542396680312203,-1,dn,IRE1alpha activates chaperones,,0,36,19,19,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EIF2AK3,0.049412273295265,0.271788738354382,0.103474348696341,0.125894443982904,0.187989623682626,1,up,Key regulators,PERK,4,93,55,59,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EIF2S1,0.0606216684124026,0.17526526997328,0.0505124663084253,0.218600332962723,0.291789672713707,1,up,PERK regulates gene expression,,3,80,46,49,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EIF2S2,0.0228577883502826,-0.145348295371512,-0.0430832913079521,0.478809669082115,0.545986671690005,-1,dn,PERK regulates gene expression,,3,79,45,48,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EIF2S3,0.091815588646098,0.332780703401164,0.132442382664367,0.00398007891015176,0.0107666847551533,1,up,PERK regulates gene expression,,3,78,44,47,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ERN1,0.00959231008077453,0.11341826427748,0.0333492443381023,0.761618464068392,0.795784439783534,1,up,Key regulators,IRE1a,4,92,54,58,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EXOSC1,0.125952316260826,0.0720432689241298,0.0330778474839067,0.00139121013497451,0.00428203024191202,1,up,PERK regulates gene expression,,3,77,43,46,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EXOSC5,0.00287587852371747,-1.56937646164656,-0.0626659312314132,0.000137164190183356,0.000540883724672467,-1,dn,PERK regulates gene expression,,3,73,42,45,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EXOSC6,0.0773938333309797,-0.232592377668732,-0.0249162494716893,0.124705550697864,0.186769273445841,-1,dn,PERK regulates gene expression,,3,72,41,44,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EXOSC7,0.0750530890048749,-0.377515133079883,-0.0358680823898449,0.127456534200918,0.189948522436998,-1,dn,PERK regulates gene expression,,3,71,40,43,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,EXOSC8,0.0863828642980092,-0.316348809230458,-0.0384731456078256,0.0418668828775469,0.0776399800144094,-1,dn,PERK regulates gene expression,,3,70,39,42,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,GFPT1,0.0954623196179173,0.593423454512651,0.198515951710552,0.000117115115197972,0.000468978898663503,1,up,IRE1alpha activates chaperones,,0,31,18,18,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,GOSR2,0.0976867504336258,-0.0996460655006942,-0.00151656788309051,0.0283865158177912,0.0566790444792328,-1,dn,IRE1alpha activates chaperones,,0,30,17,17,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,GSK3A,0.114986409240301,0.338170970127522,0.0352333093661317,0.0443011682747432,0.0813867522772801,1,up,IRE1alpha activates chaperones,,0,29,16,16,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,HDGF,0.0663310574171144,0.119308588096043,0.0155338627217257,0.191193590728872,0.262460859346881,1,up,IRE1alpha activates chaperones,,0,28,15,15,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,HERPUD1,0.092347589241794,-0.106936964077357,-0.00118242670187074,0.0651149335173607,0.111263635927096,-1,dn,PERK regulates gene expression,,3,68,38,41,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,HSP90B1,0.0727554110500101,0.239882600802894,0.133459718751248,0.038106088617784,0.0720994933353846,1,up,ATF6 (ATF6-alpha) activates chaperones,,1,55,29,30,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,HSPA5,0.220101865167578,0.436694266653054,0.304818264775175,2.51424218579645e-09,2.14767089827334e-08,1,up,Key regulators,BiP/GRP78,4,91,53,57,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,KHSRP,0.102235601864892,-0.00493144626949209,0.00904773362279916,0.013024204210243,0.0295725279331974,1,up,PERK regulates gene expression,,3,65,37,40,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,KLHDC3,-0.0111051126565768,0.438636558404004,0.0359464702435003,0.272363368212217,0.347846820393578,1,up,IRE1alpha activates chaperones,,0,25,14,14,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MBTPS1,0.145102609940863,0.269853103957843,0.148569905013022,6.61701669729893e-05,0.000279056098106136,1,up,ATF6 (ATF6-alpha) activates chaperones,,1,54,28,29,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MYDGF,0.0599145021111677,0.207907231079194,0.0806618453643659,0.0740287011021055,0.123283999514831,1,up,IRE1alpha activates chaperones,,0,23,12,12,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,NFYA,-0.00483666456001995,-0.102223157814906,-0.0167366321685432,0.875679703910585,0.892652535674459,-1,dn,ATF6/PERK ,,2,60,33,35,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,NFYC,0.0515567727592694,-0.130046351223682,-0.0191975049313245,0.378473885539829,0.45215102825842,-1,dn,ATF6/PERK ,,2,58,31,33,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PARN,0.0410728034280425,-0.072144474004279,-0.00994180978908921,0.564673933594953,0.625295679189613,-1,dn,PERK regulates gene expression,,3,64,36,39,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PDIA5,0.0527531703613069,-1.28515763219346,-0.0529515013642736,0.00243251798831761,0.00699693342995903,-1,dn,IRE1alpha activates chaperones,,0,22,11,11,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PDIA6,-0.0366251091245512,-0.635726415697467,-0.14203132624633,0.000859264181959123,0.0027909887935376,-1,dn,IRE1alpha activates chaperones,,0,21,10,10,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,SERP1,0.0560845661780813,0.10166500325272,0.049818656322958,0.204443071616289,0.276780627656896,1,up,IRE1alpha activates chaperones,,0,16,9,9,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,SRPRA,0.0631999938872635,-0.214031092290631,-0.0351157285428844,0.0798027896673748,0.130825667874424,-1,dn,IRE1alpha activates chaperones,,0,13,8,8,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,SRPRB,0.0154760357294818,-0.21744548400028,-0.0311488349361489,0.506710977860785,0.571819798618845,-1,dn,IRE1alpha activates chaperones,,0,12,7,7,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,SSR1,0.0515959957994787,-0.658714938567219,-0.148474637959289,0.00011825489978298,0.000472706064267271,-1,dn,IRE1alpha activates chaperones,,0,11,6,6,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,SYVN1,0.070476563351394,0.379830981479853,0.0290588271615078,0.19184513135395,0.263002267013732,1,up,IRE1alpha activates chaperones,,0,9,5,5,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TLN1,0.0844049133509291,0.371225170090624,0.099250361470565,0.0079506736003055,0.0194910009182557,1,up,IRE1alpha activates chaperones,,0,7,4,4,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TPP1,0.0889702532494133,0.392718168855963,0.0753189153027266,0.0171430688563584,0.0374917535500132,1,up,IRE1alpha activates chaperones,,0,6,3,3,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TSPYL2,0.074618867505541,0.552974170930537,0.0883149972548362,0.00681893398436394,0.0170492196856153,1,up,IRE1alpha activates chaperones,,0,5,2,2,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,XBP1,-0.107813982890753,-1.41332928660956,-0.496203668421484,4.50301364420068e-21,1.01329008520993e-19,-1,dn,Key regulators,,4,90,52,56,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ZBTB17,0.140238321517446,0.920572506342381,0.0969576511751388,0.000102642648367208,0.000416935371705563,1,up,IRE1alpha activates chaperones,,0,1,1,1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
