fg,timepoint,aifi_cell_type,pathway_label,all_padj,all_NES,no_psm_padj,no_psm_NES,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,pathway,diff,abs_diff,all_sig,no_psm_sig,sig_change
bortezomib,72,t_cd8_memory,Interferon Gamma Response,2.59470180651911e-13,-2.35845734901318,6.53012049753528e-15,-2.39704759002784,CD8 Memory,#009444,6,2,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0385902410146599,0.0385902410146599,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,MTORC1 Signaling,7.63514319610343e-05,1.9125398998402,0.00339610176786203,1.75292052236456,CD8 Naive,#8DC63F,5,3,HALLMARK_MTORC1_SIGNALING,-0.15961937747564,0.15961937747564,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,ROS Pathway,0.00754095871588846,1.80726956410325,0.00405032391923296,1.83840316137331,CD8 Naive,#8DC63F,5,3,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0311335972700602,0.0311335972700602,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,MYC Targets V1,0.000350652514435717,1.74883970422145,0.221010541621229,1.23668110690987,CD8 Naive,#8DC63F,5,3,HALLMARK_MYC_TARGETS_V1,-0.51215859731158,0.51215859731158,TRUE,FALSE,TRUE
bortezomib,72,t_cd8_naive,Adipogenesis,0.00276864970155653,1.73514327768479,0.00405032391923296,1.72118282583489,CD8 Naive,#8DC63F,5,3,HALLMARK_ADIPOGENESIS,-0.0139604518498999,0.0139604518498999,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Protein Secretion,0.00906550578817715,1.70160899517117,0.00670058734701616,1.75679459795291,CD8 Naive,#8DC63F,5,3,HALLMARK_PROTEIN_SECRETION,0.0551856027817401,0.0551856027817401,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Fatty Acid Metabolism,0.0433756989759726,1.55332003798931,0.0239947721937921,1.63922705369779,CD8 Naive,#8DC63F,5,3,HALLMARK_FATTY_ACID_METABOLISM,0.08590701570848,0.08590701570848,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Heme Metabolism,0.060594572516854,1.43756087961897,0.0772353951637305,1.4486150459881,CD8 Naive,#8DC63F,5,3,HALLMARK_HEME_METABOLISM,0.0110541663691299,0.0110541663691299,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Cholesterol Homeostasis,0.156862745098039,1.42764630581169,0.172925720320321,1.46115356888974,CD8 Naive,#8DC63F,5,3,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03350726307805,0.03350726307805,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Glycolysis,0.156862745098039,1.36474620674819,0.193510324483776,1.36412351873452,CD8 Naive,#8DC63F,5,3,HALLMARK_GLYCOLYSIS,-0.000622688013669936,0.000622688013669936,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,PI3K/AKT/mTOR Signaling,0.285245901639344,1.27756774255161,0.214678899082569,1.33340069340699,CD8 Naive,#8DC63F,5,3,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0558329508553799,0.0558329508553799,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,TNFβ Signaling via NFκB,0.338791643139469,1.24662213705069,0.214678899082569,1.29786725529587,CD8 Naive,#8DC63F,5,3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0512451182451801,0.0512451182451801,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Oxidative Phosphorylation,0.242914979757085,1.23211017568175,0.193510324483776,1.26334619684193,CD8 Naive,#8DC63F,5,3,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0312360211601799,0.0312360211601799,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Myogenesis,0.365893909626719,1.23174792162835,0.301590418221088,1.28189854187532,CD8 Naive,#8DC63F,5,3,HALLMARK_MYOGENESIS,0.0501506202469699,0.0501506202469699,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Peroxisome,0.411086888819682,1.17594370054611,0.364731182795699,1.20316434494412,CD8 Naive,#8DC63F,5,3,HALLMARK_PEROXISOME,0.0272206443980101,0.0272206443980101,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Xenobiotic Metabolism,0.47423887587822,1.11971849034876,0.384099122354156,1.17300866656372,CD8 Naive,#8DC63F,5,3,HALLMARK_XENOBIOTIC_METABOLISM,0.05329017621496,0.05329017621496,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Spermatogenesis,0.511204136912091,1.09565747210748,0.455223880597015,1.116800694742,CD8 Naive,#8DC63F,5,3,HALLMARK_SPERMATOGENESIS,0.0211432226345198,0.0211432226345198,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Mitotic Spindle,0.509090909090909,1.07218101773055,0.455223880597015,1.1009121714751,CD8 Naive,#8DC63F,5,3,HALLMARK_MITOTIC_SPINDLE,0.02873115374455,0.02873115374455,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,P53 Pathway,0.525773195876289,1.05947735899598,0.455223880597015,1.09229083538519,CD8 Naive,#8DC63F,5,3,HALLMARK_P53_PATHWAY,0.0328134763892098,0.0328134763892098,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,UV Response UP,0.584699453551913,1.00920049679905,0.517565217391304,1.04098577482055,CD8 Naive,#8DC63F,5,3,HALLMARK_UV_RESPONSE_UP,0.0317852780215,0.0317852780215,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,E2F Targets,0.610810810810811,0.994877894718663,0.518825436858224,1.02207917851775,CD8 Naive,#8DC63F,5,3,HALLMARK_E2F_TARGETS,0.0272012837990872,0.0272012837990872,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Apoptosis,0.616149068322981,0.962301615065794,0.518825436858224,1.00378383385022,CD8 Naive,#8DC63F,5,3,HALLMARK_APOPTOSIS,0.041482218784426,0.041482218784426,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Unfolded Protein Response,0.616149068322981,0.960007298846788,0.518825436858224,1.0066557420372,CD8 Naive,#8DC63F,5,3,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0466484431904119,0.0466484431904119,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Bile Acid Metabolism,0.617630113309007,0.952923411931893,0.577796467619849,0.973290125723317,CD8 Naive,#8DC63F,5,3,HALLMARK_BILE_ACID_METABOLISM,0.020366713791424,0.020366713791424,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Hypoxia,0.700274447493861,0.905834471032148,0.615384615384615,0.950341152470444,CD8 Naive,#8DC63F,5,3,HALLMARK_HYPOXIA,0.0445066814382961,0.0445066814382961,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,G2/M Checkpoint,0.710675216899283,0.901558515338704,0.800678541136556,0.86410593565134,CD8 Naive,#8DC63F,5,3,HALLMARK_G2M_CHECKPOINT,-0.037452579687364,0.037452579687364,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,TGFβ Signaling,0.715221579961464,0.858095924729423,0.712152712152712,0.881479646226655,CD8 Naive,#8DC63F,5,3,HALLMARK_TGF_BETA_SIGNALING,0.023383721497232,0.023383721497232,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Coagulation,0.873839072902112,0.729181669469389,0.862579281183932,0.736262866239282,CD8 Naive,#8DC63F,5,3,HALLMARK_COAGULATION,0.00708119676989305,0.00708119676989305,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,MYC Targets V2,0.95769517344151,0.647392209664871,0.954764884677275,0.666958381522264,CD8 Naive,#8DC63F,5,3,HALLMARK_MYC_TARGETS_V2,0.0195661718573931,0.0195661718573931,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,DNA Repair,1,0.54910346083653,1,-0.588863061719189,CD8 Naive,#8DC63F,5,3,HALLMARK_DNA_REPAIR,-1.13796652255572,1.13796652255572,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,WNT/β-Catenin Signaling,0.658966565349544,-0.922368551474581,0.634870582052293,-0.921845466407433,CD8 Naive,#8DC63F,5,3,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.000523085067147933,0.000523085067147933,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Notch Signaling,0.616149068322981,-0.978705228238463,0.577796467619849,-0.975787335716939,CD8 Naive,#8DC63F,5,3,HALLMARK_NOTCH_SIGNALING,0.00291789252152397,0.00291789252152397,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Complement,0.574770258980785,-1.01372887278025,0.517565217391304,-1.03506939189047,CD8 Naive,#8DC63F,5,3,HALLMARK_COMPLEMENT,-0.0213405191102201,0.0213405191102201,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Apical Junction,0.530751299982069,-1.05130555656584,0.517565217391304,-1.04925145585702,CD8 Naive,#8DC63F,5,3,HALLMARK_APICAL_JUNCTION,0.00205410070881995,0.00205410070881995,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Pancrease Beta Cells,0.554621848739496,-1.10716905669457,0.518825436858224,-1.08398689755183,CD8 Naive,#8DC63F,5,3,HALLMARK_PANCREAS_BETA_CELLS,0.0231821591427399,0.0231821591427399,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Epithelial-Mesenchymal Transition,0.509090909090909,-1.12494797962746,0.455223880597015,-1.12610467975233,CD8 Naive,#8DC63F,5,3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00115670012487001,0.00115670012487001,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,UV Response DN,0.365893909626719,-1.21414652792948,0.364731182795699,-1.21233416972524,CD8 Naive,#8DC63F,5,3,HALLMARK_UV_RESPONSE_DN,0.00181235820423997,0.00181235820423997,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,KRAS Signaling UP,0.365893909626719,-1.21473354090523,0.396482813749001,-1.17783105012019,CD8 Naive,#8DC63F,5,3,HALLMARK_KRAS_SIGNALING_UP,0.0369024907850399,0.0369024907850399,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Apical Surface,0.442645074224022,-1.22535586685473,0.426094137076796,-1.22594034340101,CD8 Naive,#8DC63F,5,3,HALLMARK_APICAL_SURFACE,-0.000584476546280133,0.000584476546280133,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Estrogen Response Late,0.338791643139469,-1.2574191834788,0.334943639291465,-1.26315494608161,CD8 Naive,#8DC63F,5,3,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00573576260281006,0.00573576260281006,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Estrogen Response Early,0.156862745098039,-1.40502233489937,0.193510324483776,-1.39706634062944,CD8 Naive,#8DC63F,5,3,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0079559942699301,0.0079559942699301,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Inflammatory Response,0.156862745098039,-1.40772618060332,0.174228675136116,-1.43928073448262,CD8 Naive,#8DC63F,5,3,HALLMARK_INFLAMMATORY_RESPONSE,-0.0315545538792998,0.0315545538792998,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,Androgen Response,0.156862745098039,-1.46317180382627,0.164248562825075,-1.51381665113397,CD8 Naive,#8DC63F,5,3,HALLMARK_ANDROGEN_RESPONSE,-0.0506448473076999,0.0506448473076999,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_naive,KRAS Signaling DN,0.100071750551079,-1.5331388346508,0.0772353951637305,-1.5283486755567,CD8 Naive,#8DC63F,5,3,HALLMARK_KRAS_SIGNALING_DN,0.00479015909409997,0.00479015909409997,FALSE,TRUE,TRUE
bortezomib,72,t_cd8_naive,IL2/STAT5 Signaling,0.00754095871588846,-1.68494783267242,0.0180016292673082,-1.67303279439773,CD8 Naive,#8DC63F,5,3,HALLMARK_IL2_STAT5_SIGNALING,0.0119150382746902,0.0119150382746902,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,IL6/JAK/STAT3 Signaling,0.00693572503048667,-1.75987005711894,0.00670058734701616,-1.76194005347976,CD8 Naive,#8DC63F,5,3,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.00206999636081995,0.00206999636081995,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Allograft Rejection,9.97421972754159e-05,-1.95651184816132,3.91868938442654e-05,-1.93131924316254,CD8 Naive,#8DC63F,5,3,HALLMARK_ALLOGRAFT_REJECTION,0.0251926049987801,0.0251926049987801,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Interferon Alpha Response,1.01126851157087e-10,-2.22804982981362,4.09449591665872e-11,-2.19136217548674,CD8 Naive,#8DC63F,5,3,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0366876543268799,0.0366876543268799,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_naive,Interferon Gamma Response,2.17323137234112e-13,-2.25884804191998,8.41880216979079e-15,-2.30900761922946,CD8 Naive,#8DC63F,5,3,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0501595773094801,0.0501595773094801,TRUE,TRUE,FALSE
