aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,alt_name,branch,y_offset,group,order,gene_ypos,gene_label,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_naive,72,bortezomib,dmso,1352,ITK,-0.289341109707642,-2.2662897907067,-1.05794996819583,2.10858109555194e-172,3.23667198167222e-170,-1,dn,,Initial TCR Response,5,Phospholipase C complex,41,46,ITK,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,JUN,0.0838559097590232,0.854890914340379,0.155614387310506,6.13665805141151e-13,3.09596826464699e-12,1,up,c-Jun,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,21,24,JUN | c-Jun,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,LAT,0.00301407065320033,-1.70451456423738,-0.277757078809768,2.90208922476371e-43,5.41788684325819e-42,-1,dn,,Initial TCR Response,5,Phospholipase C complex,43,48,LAT,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,LCK,-0.0166335252369938,-1.56563688590852,-0.404204040658484,4.06607566262388e-54,1.03385586403341e-52,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,52,57,LCK,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,LCP2,-0.0817107621638949,-1.2038633725676,-0.468662246120199,5.60823502725435e-47,1.1650792015266e-45,-1,dn,SLP-76,Initial TCR Response,5,Phospholipase C complex,44,49,LCP2 | SLP-76,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MALT1,-0.126858982118761,-0.892863254097846,-0.453959434859244,1.38835962011676e-32,1.83835669187665e-31,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,33,37,MALT1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAP2K1,0.15907701375839,0.565092941620804,0.255387238944511,4.88803330249447e-17,3.27541698014363e-16,1,up,MEK1,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,15,17,MAP2K1 | MEK1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAP2K2,0.081344683281123,0.543215848052407,0.0815521570053136,4.46597983955292e-07,1.29525916340287e-06,1,up,MEK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,14,16,MAP2K2 | MEK2,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAP2K7,0.0701120703645372,-0.0903287732127169,-0.004069390245134,0.0306359912480472,0.0382442366649191,-1,dn,MKK7,p38 and JNK pathways,1,JNK activation complex,9,10,MAP2K7 | MKK7,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAP3K7,0.114416366301596,0.532755023901542,0.228010350435592,3.35132021974955e-14,1.84701418228085e-13,1,up,TAK1,p38 and JNK pathways,1,JNK activation complex,10,11,MAP3K7 | TAK1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAPK1,0.0821315726262609,0.0398053068956924,0.0396190382482203,0.0012006060771964,0.00199715508205518,1,up,ERK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,13,15,MAPK1 | ERK2,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAPK14,0.0170577840949305,-0.209547232692133,-0.0737627882470809,0.031285031718311,0.0389898703823605,-1,dn,p38ɑ,p38 and JNK pathways,1,p38,11,12,MAPK14 | p38ɑ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAPK8,0.236193103255095,1.20424574333661,0.671193343175586,2.60849129765198e-60,7.80569832716147e-59,1,up,JNK1,p38 and JNK pathways,1,JNK activation complex,7,8,MAPK8 | JNK1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAPK9,-0.00989004132161224,0.206412051075435,0.0302679667953815,0.227738029621012,0.242295023428131,1,up,JNK2,p38 and JNK pathways,1,JNK activation complex,8,9,MAPK9 | JNK2,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MAPKAP1,0.151214363710809,0.312841390069542,0.194570679067295,1.63395784738344e-12,7.98107047552231e-12,1,up,,mTORC pathways,0,mTORC2 complex,3,3,MAPKAP1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,MTOR,0.122008428476911,0.454768084889647,0.142894920615641,1.24220814592942e-10,5.18201475672319e-10,1,up,,mTORC pathways,0,mTORC1 complex,5,5,MTOR,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,NFATC1,0.0185273661665131,-0.169263560245522,-0.0275603301050574,0.278869212134963,0.293567043356199,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,25,28,NFATC1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,NFKB1,-0.0286902871049949,-0.5277509597308,-0.248053073633584,3.83910994748579e-10,1.54028956218343e-09,-1,dn,NF-κB,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,28,32,NFKB1 | NF-κB,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,NFKBIA,0.145726692324069,0.538730931869306,0.131157357584142,2.72339749033204e-12,1.31093157940548e-11,1,up,IκBɑ,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,26,30,NFKBIA | IκBɑ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PAG1,0.0287388618010805,-0.466211677375437,-0.183941849685942,4.31862813719458e-08,1.41490547941525e-07,-1,dn,,Initial TCR Response,5,TCR Regulator,46,51,PAG1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PDPK1,0.0715323041956576,0.290736667984348,0.0482757682343662,0.000259395956284699,0.000494427984147051,1,up,PDK1,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,35,39,PDPK1 | PDK1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PLCG1,0.0397766502319148,-0.527744775231349,-0.0712587359918515,1.84022712535223e-05,4.2560386836062e-05,-1,dn,PLC-γ1,Initial TCR Response,5,Phospholipase C complex,39,44,PLCG1 | PLC-γ1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PLCG2,-0.282745539269588,-1.56136388078809,-0.666849920216729,1.70569576784957e-89,9.18085209071759e-88,-1,dn,PLC-γ2,Initial TCR Response,5,Phospholipase C complex,38,43,PLCG2 | PLC-γ2,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PPP3CA,-0.0221154582756079,-0.705005262293121,-0.319190545340344,4.27194608296605e-17,2.87420138650208e-16,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,24,27,PPP3CA,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PPP3CB,0.0352955130994847,-0.565660670316298,-0.182735355806435,4.72012233184302e-10,1.87830504122164e-09,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,23,26,PPP3CB,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PPP3CC,0.0755777077114174,-0.0753492485211578,0.00878700047318104,0.00269246903624951,0.0041684489804767,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,22,25,PPP3CC,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PRKCQ,0.0610549968543886,-0.479089949639465,-0.168290495037325,1.58836575734952e-09,6.01460199299688e-09,-1,dn,PKC-Θ,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,37,41,PRKCQ | PKC-Θ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PTPN22,-0.11045127545006,-2.0253281526223,-0.361254031604061,1.59708245978503e-59,4.62874703117415e-58,-1,dn,Lyp/Pep,Initial TCR Response,5,TCR Negative Regulator,47,52,PTPN22 | Lyp/Pep,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PTPRC,-0.596481936504611,-2.22694104597889,-0.964627172185242,2.50926034414911e-181,4.24474673319428e-179,-1,dn,CD45,Initial TCR Response,5,TCR Activator,49,54,PTPRC | CD45,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PTPRJ,0.0473013034335888,-0.368017194353689,-0.090703123062876,0.000266309178979955,0.0005065251915018,-1,dn,CD148,Initial TCR Response,5,TCR Activator,50,55,PTPRJ | CD148,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RAF1,0.0607493212153517,0.0619641574949743,0.0453798895374115,0.0231076725355475,0.0295585644517212,1,up,c-RAF,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,16,18,RAF1 | c-RAF,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RASGRP1,0.10726644372957,0.0661968524714274,0.0758380698372267,2.08616445036699e-05,4.7900878473939e-05,1,up,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,18,20,RASGRP1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RELA,0.0672130722221046,0.540544873614284,0.0307146310341699,0.00646844738714031,0.00929881380367777,1,up,p65,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,27,31,RELA | p65,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RICTOR,0.137106641561163,0.14063795804322,0.152204273420624,1.11922233030426e-09,4.304980926168e-09,1,up,,mTORC pathways,0,mTORC2 complex,1,1,RICTOR,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,RPTOR,0.226666683581717,1.1770710698252,0.574275382382417,2.02927090816906e-61,6.20687326856582e-60,1,up,,mTORC pathways,0,mTORC1 complex,4,4,RPTOR,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,SOS1,-0.462362225372863,-1.37520584263584,-0.713129427086441,6.41797560236697e-95,3.79989998342999e-93,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,17,19,SOS1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TRAC,-0.0900173820603623,-1.19250595442401,-0.465574224404884,1.6677228721599e-47,3.53548718346123e-46,-1,dn,TCRɑ,Initial TCR Response,5,TCR complex,58,63,TRAC | TCRɑ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TRAF6,0.0571726165948848,0.501144012671634,0.0979532610465525,7.7550301673689e-06,1.90916082736326e-05,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,32,36,TRAF6,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TRBC1,-0.249187316171582,-1.30101700895435,-0.386684658905742,3.28428705754154e-43,6.11763043145209e-42,-1,dn,TCRβ,Initial TCR Response,5,TCR complex,59,64,TRBC1 | TCRβ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TXK,-0.128663424664565,-1.20350959446194,-0.630696304744853,1.43308449454383e-51,3.31811099867984e-50,-1,dn,,Initial TCR Response,5,Phospholipase C complex,40,45,TXK,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,ZAP70,0.0478483104661403,-0.80621738868419,-0.141257491800053,1.0207416071567e-13,5.44461208605011e-13,-1,dn,,Initial TCR Response,5,TCR Output,45,50,ZAP70,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_treg,72,bortezomib,dmso,78,BCL10,-0.010003914654949,-0.0208758584512727,-0.00334259646094145,0.995899799261044,0.997758433204115,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,36,40,BCL10,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CARD11,-0.00285089254759685,-0.0977279050524162,-0.0409833603633177,0.954933445472966,0.980019764687048,-1,dn,CARMA1,PKCθ–IKK–NF-κβ pathway,4,CBM complex,34,38,CARD11 | CARMA1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CD247,-0.23449464320273,-1.01179642616321,-0.453405724500137,0.00662803165997001,0.0749534286603301,-1,dn,CD3ζ,Initial TCR Response,5,TCR complex,56,61,CD247 | CD3ζ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CD3D,-0.16184833419176,-0.882869985474113,-0.451398063393415,0.00642069431573888,0.0732440704067912,-1,dn,CD3δ,Initial TCR Response,5,TCR complex,60,65,CD3D | CD3δ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CD3E,0.0324999253698302,-1.45857244871167,-0.412699528391788,0.00051087344724195,0.0119074696016372,-1,dn,CD3ε,Initial TCR Response,5,TCR complex,61,66,CD3E | CD3ε,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CD3G,0.0596129632634964,-1.51209335678505,-0.447338423311169,0.000258874013345126,0.0069895983603184,-1,dn,CD3γ,Initial TCR Response,5,TCR complex,57,62,CD3G | CD3γ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CD4,-0.18248252257691,-1.5251229576168,-0.362534431015916,0.00058810242587291,0.0132847097488024,-1,dn,,Initial TCR Response,5,TCR Coreceptor,55,60,CD4,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CHUK,0.20951825189058,0.646522576645455,0.128651720586885,0.16812501076237,0.497667482392926,1,up,IKKɑ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,30,34,CHUK | IKKɑ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CSK,-0.0170240860496988,-1.22857144057305,-0.226613767125296,0.0199061154109367,0.149271330517838,-1,dn,,Initial TCR Response,5,TCR Negative Regulator,48,53,CSK,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,DGKA,-0.139863198580445,-1.15906951013671,-0.356270763871125,0.0055287714872801,0.0669171997253557,-1,dn,DGKɑ,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,19,22,DGKA | DGKɑ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ELK1,0.0064770233141301,0.0246826574411336,0.00255555326470383,0.999167247539156,0.999406308503678,1,up,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,12,14,ELK1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,FYN,0.157645862801897,0.780569514951536,0.317827776353556,0.0598021503502018,0.277410868984395,1,up,,Initial TCR Response,5,ITAM-targeting Kinase,51,56,FYN,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,GRAP2,0.0618527455782302,-1.4414941643865,-0.370735197523246,0.00126518364607182,0.0234676137277467,-1,dn,GADS,Initial TCR Response,5,Phospholipase C complex,42,47,GRAP2 | GADS,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,IKBKB,0.176430441721905,0.381808932907306,0.101308784195536,0.187898726876855,0.527106592353332,1,up,IKKβ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,31,35,IKBKB | IKKβ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,IKBKG,0.0878957116485139,0.643890440187013,0.0450518896544578,0.597135546505101,0.839670107458483,1,up,IKKγ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,29,33,IKBKG | IKKγ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ITK,-0.247686609695924,-1.83266177051945,-0.87351417062186,9.04878191788413e-08,9.07463558050666e-06,-1,dn,,Initial TCR Response,5,Phospholipase C complex,41,46,ITK,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,JUN,0.268362236816042,0.287235997175754,0.104605628104188,0.0840412560471757,0.339513281401738,1,up,c-Jun,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,21,24,JUN | c-Jun,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,LAT,-0.00108391187348813,-1.4273357903693,-0.221980307437243,0.0108005487501069,0.102849591272585,-1,dn,,Initial TCR Response,5,Phospholipase C complex,43,48,LAT,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,LCK,-0.0228178563035836,-2.24431465063592,-0.540340397720427,7.29134536206225e-07,5.28101728366509e-05,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,52,57,LCK,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,LCP2,-0.136893946946125,-1.72217973036705,-0.721131297965758,1.89179316148073e-06,0.000116652056700494,-1,dn,SLP-76,Initial TCR Response,5,Phospholipase C complex,44,49,LCP2 | SLP-76,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MALT1,0.0294667248007554,-0.427140645386551,-0.164024289016584,0.410841525850139,0.741124661996957,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,33,37,MALT1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAP2K1,-0.0173621359751291,-0.236830758452098,-0.0966216625611644,0.787174132400724,0.921127289138876,-1,dn,MEK1,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,15,17,MAP2K1 | MEK1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAP2K2,-0.0269522918022241,-0.0296226509314838,-0.00965230407281917,0.968106445367293,0.986489311610148,-1,dn,MEK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,14,16,MAP2K2 | MEK2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAP2K7,-0.0654198052710219,-0.529890209187834,-0.0572434338892133,0.616391702163698,0.846984132870017,-1,dn,MKK7,p38 and JNK pathways,1,JNK activation complex,9,10,MAP2K7 | MKK7,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAP3K7,0.087753444913681,0.915645834064621,0.320067023989221,0.0271924232228145,0.17562494998684,1,up,TAK1,p38 and JNK pathways,1,JNK activation complex,10,11,MAP3K7 | TAK1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAPK1,0.0276951362547124,0.577532995097259,0.248387713495241,0.220396960319529,0.568657806015272,1,up,ERK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,13,15,MAPK1 | ERK2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAPK14,0.086332774864866,-0.110478954845511,-0.011487931638044,0.724275601038262,0.894396920503516,-1,dn,p38ɑ,p38 and JNK pathways,1,p38,11,12,MAPK14 | p38ɑ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAPK8,0.112120312987397,0.847391333906693,0.446689053674907,0.0259956235670451,0.170833755492395,1,up,JNK1,p38 and JNK pathways,1,JNK activation complex,7,8,MAPK8 | JNK1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAPK9,0.202514275137525,0.212552548231148,0.0705532438234573,0.304682602706735,0.6557861868636,1,up,JNK2,p38 and JNK pathways,1,JNK activation complex,8,9,MAPK9 | JNK2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MAPKAP1,0.249143401609757,0.776048864776229,0.407460936941511,0.00310514842146148,0.045123542188308,1,up,,mTORC pathways,0,mTORC2 complex,3,3,MAPKAP1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MTOR,0.265789454496764,0.296039971746279,0.146539233282132,0.0273409229944611,0.176459167784619,1,up,,mTORC pathways,0,mTORC1 complex,5,5,MTOR,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,NFATC1,0.223475134638451,0.253788701277646,0.0597631799715064,0.514880999074186,0.801766502102011,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,25,28,NFATC1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,NFKB1,0.0855047818477578,-0.271950771625591,-0.0662769013811398,0.442759962153851,0.759231006128531,-1,dn,NF-κB,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,28,32,NFKB1 | NF-κB,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,NFKBIA,0.0707935892916904,0.828363799406851,0.229575508797729,0.0631538752923427,0.284971319660761,1,up,IκBɑ,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,26,30,NFKBIA | IκBɑ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PAG1,-0.298495300921256,-1.03491305225244,-0.627321047621009,0.000271545257496492,0.00725321992592815,-1,dn,,Initial TCR Response,5,TCR Regulator,46,51,PAG1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PDPK1,0.0486661591688647,-0.317885996252137,-0.0538237817243191,0.690214707872122,0.881334745213514,-1,dn,PDK1,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,35,39,PDPK1 | PDK1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PLCG1,0.0372017473766765,-1.34578687413228,-0.147897543899073,0.0448847309820954,0.234974890254655,-1,dn,PLC-γ1,Initial TCR Response,5,Phospholipase C complex,39,44,PLCG1 | PLC-γ1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PLCG2,-0.184757246545499,-1.29952465220239,-0.623720049046885,0.000152649699882842,0.00447936064672287,-1,dn,PLC-γ2,Initial TCR Response,5,Phospholipase C complex,38,43,PLCG2 | PLC-γ2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PPP3CA,-0.020301210267824,-1.47528632829776,-0.672093566693819,8.44156912459161e-05,0.00280137308476448,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,24,27,PPP3CA,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PPP3CB,-0.0273733344915461,-0.620758572710764,-0.224193389567447,0.204019470599507,0.549977886878664,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,23,26,PPP3CB,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PPP3CC,0.0591623692151911,0.124964280325332,0.08410702365595,0.790002105908375,0.921820639115182,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,22,25,PPP3CC,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PRKCQ,-0.20444564229277,-1.25940073741269,-0.655845494648016,0.000271816920301055,0.00725321992592815,-1,dn,PKC-Θ,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,37,41,PRKCQ | PKC-Θ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PRR5,0.32840240108652,0.19846457408412,0.0214972677825306,0.449407628405854,0.76441927636414,1,up,,mTORC pathways,0,mTORC2 complex,2,2,PRR5,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PTPN22,0.067479304070304,-3.07721332155443,-0.500185707279748,4.86498144692007e-08,5.28545484340388e-06,-1,dn,Lyp/Pep,Initial TCR Response,5,TCR Negative Regulator,47,52,PTPN22 | Lyp/Pep,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PTPRC,-0.655049741720058,-1.82865368666116,-1.06307229822005,1.76738678907293e-10,3.43173868874034e-08,-1,dn,CD45,Initial TCR Response,5,TCR Activator,49,54,PTPRC | CD45,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PTPRJ,0.129605938565941,-0.202672824271781,-0.021254986405031,0.369027224775619,0.71460070939006,-1,dn,CD148,Initial TCR Response,5,TCR Activator,50,55,PTPRJ | CD148,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,RAF1,-0.00505621821365419,0.403928131224574,0.158762099687673,0.478137347334609,0.782969470593394,1,up,c-RAF,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,16,18,RAF1 | c-RAF,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,RASGRP1,0.0434222151184285,0.0142062315788359,0.0301664842574602,0.903776469486584,0.96364809680273,1,up,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,18,20,RASGRP1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,RELA,0.0603738297964542,0.131385907001505,0.0131377028071845,0.936137937323693,0.974072150353845,1,up,p65,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,27,31,RELA | p65,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,RICTOR,0.213780732305179,0.022598999819271,0.153003714327047,0.064842345318229,0.288912119341425,1,up,,mTORC pathways,0,mTORC2 complex,1,1,RICTOR,Bor/DMSO,CD4 Treg,#E57A93,4,4
